x,y
/datasets_small/graph_images_sp/sp0_gi10.png,"{53: [(53, 53), (53, 92)], 92: [(53, 92), (92, 92)]}"
/datasets_small/graph_images_sp/sp0_gi11.png,"{2: [(2, 33), (2, 62), (2, 90)], 4: [(4, 23), (4, 38), (4, 90)], 6: [(6, 78)], 12: [(12, 16), (12, 28), (12, 65), (12, 81)], 13: [(13, 14), (13, 52), (13, 82)], 14: [(13, 14), (14, 62)], 15: [(15, 15), (15, 32), (15, 62), (15, 90)], 16: [(12, 16), (16, 54), (16, 81)], 18: [(18, 34)], 20: [(20, 23), (20, 48), (20, 93)], 23: [(4, 23), (20, 23), (23, 62), (23, 68), (23, 99)], 26: [(26, 42), (26, 96)], 28: [(12, 28), (28, 34), (28, 42), (28, 81), (28, 87)], 30: [(30, 47), (30, 67), (30, 78), (30, 90)], 32: [(15, 32), (32, 47), (32, 65), (32, 82)], 33: [(2, 33), (33, 38), (33, 57), (33, 99)], 34: [(18, 34), (28, 34), (34, 47)], 38: [(4, 38), (33, 38), (38, 40), (38, 47), (38, 71)], 39: [(39, 42), (39, 52), (39, 93)], 40: [(38, 40)], 42: [(26, 42), (28, 42), (39, 42)], 47: [(30, 47), (32, 47), (34, 47), (38, 47), (47, 57), (47, 78), (47, 81), (47, 99)], 48: [(20, 48), (48, 65), (48, 87)], 52: [(13, 52), (39, 52), (52, 87)], 54: [(16, 54), (54, 62)], 57: [(33, 57), (47, 57), (57, 68), (57, 71), (57, 81)], 62: [(2, 62), (14, 62), (15, 62), (23, 62), (54, 62), (62, 71), (62, 93), (62, 96)], 65: [(12, 65), (32, 65), (48, 65)], 67: [(30, 67), (67, 87)], 68: [(23, 68), (57, 68), (68, 90)], 71: [(38, 71), (57, 71), (62, 71)], 78: [(6, 78), (30, 78), (47, 78)], 81: [(12, 81), (16, 81), (28, 81), (47, 81), (57, 81)], 82: [(13, 82), (32, 82)], 87: [(28, 87), (48, 87), (52, 87), (67, 87)], 90: [(2, 90), (4, 90), (15, 90), (30, 90), (68, 90)], 93: [(20, 93), (39, 93), (62, 93)], 96: [(26, 96), (62, 96)], 99: [(23, 99), (33, 99), (47, 99)]}"
/datasets_small/graph_images_sp/sp0_gi12.png,"{21: [(21, 34), (21, 64)], 34: [(21, 34)], 42: [(42, 64)], 43: [], 50: [], 64: [(21, 64), (42, 64)]}"
/datasets_small/graph_images_sp/sp0_gi13.png,"{5: [(5, 24), (5, 33), (5, 65), (5, 66), (5, 89)], 8: [(8, 9)], 9: [(8, 9), (9, 24), (9, 27), (9, 33), (9, 40), (9, 68), (9, 82)], 10: [(10, 24), (10, 42), (10, 55), (10, 68), (10, 72)], 14: [(14, 33), (14, 48), (14, 72)], 18: [(18, 84)], 23: [(23, 24), (23, 36), (23, 40), (23, 44), (23, 48), (23, 59), (23, 65), (23, 66), (23, 67), (23, 82), (23, 96)], 24: [(5, 24), (9, 24), (10, 24), (23, 24), (24, 65), (24, 68), (24, 82), (24, 89), (24, 96)], 26: [(26, 44), (26, 46), (26, 89)], 27: [(9, 27), (27, 27), (27, 33), (27, 59), (27, 66)], 33: [(5, 33), (9, 33), (14, 33), (27, 33), (33, 92)], 36: [(23, 36), (36, 55), (36, 59), (36, 67), (36, 68), (36, 96)], 40: [(9, 40), (23, 40), (40, 65)], 42: [(10, 42), (42, 46), (42, 66), (42, 72)], 44: [(23, 44), (26, 44), (44, 84), (44, 85)], 46: [(26, 46), (42, 46)], 47: [(47, 73), (47, 79)], 48: [(14, 48), (23, 48)], 55: [(10, 55), (36, 55)], 59: [(23, 59), (27, 59), (36, 59), (59, 92), (59, 96)], 65: [(5, 65), (23, 65), (24, 65), (40, 65), (65, 88)], 66: [(5, 66), (23, 66), (27, 66), (42, 66), (66, 68), (66, 89)], 67: [(23, 67), (36, 67), (67, 84)], 68: [(9, 68), (10, 68), (24, 68), (36, 68), (66, 68), (68, 82), (68, 99)], 72: [(10, 72), (14, 72), (42, 72), (72, 79), (72, 99)], 73: [(47, 73), (73, 96)], 79: [(47, 79), (72, 79)], 82: [(9, 82), (23, 82), (24, 82), (68, 82), (82, 99)], 84: [(18, 84), (44, 84), (67, 84), (84, 89)], 85: [(44, 85)], 88: [(65, 88)], 89: [(5, 89), (24, 89), (26, 89), (66, 89), (84, 89), (89, 99)], 92: [(33, 92), (59, 92), (92, 96)], 96: [(23, 96), (24, 96), (36, 96), (59, 96), (73, 96), (92, 96)], 99: [(68, 99), (72, 99), (82, 99), (89, 99)]}"
/datasets_small/graph_images_sp/sp0_gi14.png,"{14: [(14, 76)], 18: [(18, 61), (18, 76)], 23: [(23, 37), (23, 61), (23, 69)], 25: [(25, 28), (25, 70)], 28: [(25, 28), (28, 52), (28, 69), (28, 84)], 37: [(23, 37), (37, 45)], 44: [(44, 70)], 45: [(37, 45)], 50: [(50, 61), (50, 70)], 52: [(28, 52), (52, 69)], 57: [(57, 61), (57, 69)], 61: [(18, 61), (23, 61), (50, 61), (57, 61), (61, 87), (61, 89)], 69: [(23, 69), (28, 69), (52, 69), (57, 69), (69, 76), (69, 84)], 70: [(25, 70), (44, 70), (50, 70), (70, 87)], 74: [(74, 89)], 76: [(14, 76), (18, 76), (69, 76)], 84: [(28, 84), (69, 84)], 87: [(61, 87), (70, 87)], 89: [(61, 89), (74, 89)]}"
/datasets_small/graph_images_sp/sp0_gi15.png,"{2: [(2, 3), (2, 40), (2, 60), (2, 66), (2, 69), (2, 75)], 3: [(2, 3), (3, 35), (3, 39), (3, 59), (3, 60), (3, 68)], 15: [(15, 42), (15, 91)], 21: [(21, 35), (21, 88), (21, 92)], 26: [(26, 45), (26, 55), (26, 60), (26, 75), (26, 79), (26, 91), (26, 94)], 27: [(27, 39)], 35: [(3, 35), (21, 35), (35, 38), (35, 45), (35, 66), (35, 75), (35, 82)], 38: [(35, 38), (38, 45), (38, 60), (38, 68), (38, 69)], 39: [(3, 39), (27, 39), (39, 88)], 40: [(2, 40), (40, 68), (40, 69), (40, 91), (40, 94)], 42: [(15, 42), (42, 45), (42, 72), (42, 73)], 45: [(26, 45), (35, 45), (38, 45), (42, 45), (45, 63), (45, 68), (45, 73)], 55: [(26, 55), (55, 60), (55, 63), (55, 68), (55, 72), (55, 75), (55, 92)], 59: [(3, 59), (59, 59), (59, 60), (59, 73)], 60: [(2, 60), (3, 60), (26, 60), (38, 60), (55, 60), (59, 60), (60, 66), (60, 68), (60, 75)], 63: [(45, 63), (55, 63), (63, 72)], 66: [(2, 66), (35, 66), (60, 66), (66, 73)], 68: [(3, 68), (38, 68), (40, 68), (45, 68), (55, 68), (60, 68), (68, 79)], 69: [(2, 69), (38, 69), (40, 69), (69, 75), (69, 79), (69, 92)], 72: [(42, 72), (55, 72), (63, 72), (72, 88)], 73: [(42, 73), (45, 73), (59, 73), (66, 73)], 75: [(2, 75), (26, 75), (35, 75), (55, 75), (60, 75), (69, 75)], 79: [(26, 79), (68, 79), (69, 79)], 80: [], 82: [(35, 82), (82, 94)], 88: [(21, 88), (39, 88), (72, 88), (88, 88)], 91: [(15, 91), (26, 91), (40, 91)], 92: [(21, 92), (55, 92), (69, 92), (92, 94)], 94: [(26, 94), (40, 94), (82, 94), (92, 94)]}"
/datasets_small/graph_images_sp/sp0_gi16.png,"{1: [], 9: [], 11: [], 20: [], 21: [], 22: [], 29: [], 40: [], 42: [], 45: [], 46: [], 48: [], 49: [], 53: [], 56: [], 63: [], 64: [], 73: [], 74: [], 79: [], 82: [], 88: [], 89: [], 92: [], 96: [], 97: [], 99: []}"
/datasets_small/graph_images_sp/sp0_gi17.png,"{4: [], 5: [(5, 66)], 9: [(9, 73)], 10: [(10, 84)], 12: [(12, 96)], 15: [], 16: [(16, 26), (16, 38)], 19: [], 20: [], 22: [], 26: [(16, 26)], 29: [], 34: [], 38: [(16, 38)], 40: [], 41: [(41, 45)], 42: [], 45: [(41, 45)], 46: [], 47: [], 50: [], 51: [(51, 78)], 61: [], 66: [(5, 66), (66, 73), (66, 90)], 67: [], 71: [(71, 87)], 73: [(9, 73), (66, 73)], 75: [], 78: [(51, 78)], 79: [], 81: [], 84: [(10, 84)], 87: [(71, 87)], 89: [], 90: [(66, 90)], 91: [], 93: [], 96: [(12, 96)]}"
/datasets_small/graph_images_sp/sp0_gi18.png,"{0: [(0, 4), (0, 8), (0, 50), (0, 87)], 4: [(0, 4), (4, 4), (4, 39), (4, 74), (4, 75)], 5: [(5, 39), (5, 63), (5, 66), (5, 68), (5, 75), (5, 83), (5, 87)], 8: [(0, 8), (8, 12), (8, 51)], 12: [(8, 12), (12, 33), (12, 49), (12, 53), (12, 56), (12, 68)], 20: [(20, 25), (20, 75), (20, 85)], 21: [(21, 26), (21, 58), (21, 63), (21, 76)], 25: [(20, 25), (25, 50), (25, 66), (25, 77), (25, 85), (25, 87)], 26: [(21, 26), (26, 39), (26, 44), (26, 51), (26, 68), (26, 74)], 29: [(29, 78)], 33: [(12, 33), (33, 44), (33, 58)], 39: [(4, 39), (5, 39), (26, 39), (39, 91)], 44: [(26, 44), (33, 44)], 49: [(12, 49), (49, 83)], 50: [(0, 50), (25, 50), (50, 53), (50, 68), (50, 76)], 51: [(8, 51), (26, 51), (51, 51)], 53: [(12, 53), (50, 53), (53, 83), (53, 85)], 56: [(12, 56)], 58: [(21, 58), (33, 58), (58, 68), (58, 76), (58, 85)], 63: [(5, 63), (21, 63), (63, 76), (63, 77)], 66: [(5, 66), (25, 66), (66, 66)], 68: [(5, 68), (12, 68), (26, 68), (50, 68), (58, 68), (68, 75)], 74: [(4, 74), (26, 74), (74, 78)], 75: [(4, 75), (5, 75), (20, 75), (68, 75), (75, 85), (75, 91)], 76: [(21, 76), (50, 76), (58, 76), (63, 76)], 77: [(25, 77), (63, 77), (77, 77), (77, 87)], 78: [(29, 78), (74, 78)], 83: [(5, 83), (49, 83), (53, 83), (83, 87)], 85: [(20, 85), (25, 85), (53, 85), (58, 85), (75, 85)], 87: [(0, 87), (5, 87), (25, 87), (77, 87), (83, 87)], 91: [(39, 91), (75, 91)]}"
/datasets_small/graph_images_sp/sp0_gi19.png,"{6: [(6, 7), (6, 36), (6, 49)], 7: [(6, 7), (7, 41)], 8: [(8, 49), (8, 79)], 10: [(10, 14), (10, 42), (10, 74), (10, 88)], 13: [(13, 29)], 14: [(10, 14), (14, 36), (14, 52), (14, 79)], 15: [(15, 21), (15, 75)], 16: [(16, 44), (16, 47), (16, 56), (16, 77)], 21: [(15, 21), (21, 44)], 23: [], 29: [(13, 29), (29, 50)], 36: [(6, 36), (14, 36), (36, 75)], 37: [(37, 50)], 38: [], 41: [(7, 41), (41, 47), (41, 57), (41, 75)], 42: [(10, 42), (42, 51)], 44: [(16, 44), (21, 44), (44, 52), (44, 79)], 47: [(16, 47), (41, 47)], 49: [(6, 49), (8, 49)], 50: [(29, 50), (37, 50), (50, 56)], 51: [(42, 51), (51, 73)], 52: [(14, 52), (44, 52)], 56: [(16, 56), (50, 56)], 57: [(41, 57), (57, 74)], 59: [], 66: [(66, 93)], 73: [(51, 73)], 74: [(10, 74), (57, 74), (74, 88)], 75: [(15, 75), (36, 75), (41, 75)], 77: [(16, 77), (77, 79)], 79: [(8, 79), (14, 79), (44, 79), (77, 79)], 88: [(10, 88), (74, 88)], 93: [(66, 93)]}"
/datasets_small/graph_images_sp/sp0_gi20.png,"{16: [(16, 17), (16, 19), (16, 48), (16, 84), (16, 98)], 17: [(16, 17), (17, 46), (17, 48), (17, 59), (17, 80), (17, 84), (17, 98)], 19: [(16, 19), (19, 38), (19, 43), (19, 46), (19, 48), (19, 59), (19, 80), (19, 84), (19, 98)], 38: [(19, 38), (38, 38), (38, 43), (38, 46), (38, 48), (38, 59), (38, 84), (38, 98)], 43: [(19, 43), (38, 43), (43, 46), (43, 59), (43, 80), (43, 98)], 46: [(17, 46), (19, 46), (38, 46), (43, 46), (46, 48), (46, 59), (46, 80), (46, 84), (46, 98)], 48: [(16, 48), (17, 48), (19, 48), (38, 48), (46, 48), (48, 59), (48, 80), (48, 98)], 59: [(17, 59), (19, 59), (38, 59), (43, 59), (46, 59), (48, 59), (59, 80)], 80: [(17, 80), (19, 80), (43, 80), (46, 80), (48, 80), (59, 80)], 84: [(16, 84), (17, 84), (19, 84), (38, 84), (46, 84)], 98: [(16, 98), (17, 98), (19, 98), (38, 98), (43, 98), (46, 98), (48, 98), (98, 98)]}"
/datasets_small/graph_images_sp/sp0_gi21.png,"{3: [(3, 52)], 7: [(7, 65), (7, 91)], 9: [(9, 52), (9, 92)], 18: [(18, 39), (18, 73)], 21: [], 26: [(26, 39), (26, 99)], 27: [], 28: [(28, 73), (28, 94)], 31: [(31, 82)], 36: [(36, 90)], 39: [(18, 39), (26, 39), (39, 41)], 40: [(40, 55), (40, 96)], 41: [(39, 41), (41, 57)], 48: [(48, 96)], 52: [(3, 52), (9, 52)], 55: [(40, 55)], 57: [(41, 57), (57, 71), (57, 75), (57, 90), (57, 99)], 65: [(7, 65), (65, 78)], 67: [(67, 73), (67, 92)], 71: [(57, 71)], 73: [(18, 73), (28, 73), (67, 73)], 75: [(57, 75), (75, 92)], 78: [(65, 78)], 81: [], 82: [(31, 82)], 86: [], 87: [(87, 87)], 90: [(36, 90), (57, 90)], 91: [(7, 91)], 92: [(9, 92), (67, 92), (75, 92)], 94: [(28, 94)], 96: [(40, 96), (48, 96)], 99: [(26, 99), (57, 99)]}"
/datasets_small/graph_images_sp/sp0_gi22.png,"{2: [(2, 18), (2, 73), (2, 88), (2, 92)], 15: [(15, 53), (15, 83), (15, 88), (15, 92)], 17: [(17, 88)], 18: [(2, 18), (18, 34), (18, 40), (18, 49), (18, 53), (18, 72), (18, 88), (18, 98)], 28: [(28, 34), (28, 49), (28, 98)], 34: [(18, 34), (28, 34), (34, 36), (34, 66), (34, 83), (34, 96)], 35: [(35, 83), (35, 88)], 36: [(34, 36), (36, 49), (36, 69), (36, 73), (36, 83)], 40: [(18, 40), (40, 59), (40, 98)], 49: [(18, 49), (28, 49), (36, 49), (49, 59), (49, 69), (49, 96), (49, 98)], 53: [(15, 53), (18, 53)], 59: [(40, 59), (49, 59), (59, 59), (59, 72)], 66: [(34, 66), (66, 73), (66, 98)], 69: [(36, 69), (49, 69), (69, 73)], 72: [(18, 72), (59, 72), (72, 96)], 73: [(2, 73), (36, 73), (66, 73), (69, 73), (73, 98)], 83: [(15, 83), (34, 83), (35, 83), (36, 83), (83, 88), (83, 98)], 88: [(2, 88), (15, 88), (17, 88), (18, 88), (35, 88), (83, 88), (88, 96), (88, 98)], 92: [(2, 92), (15, 92)], 96: [(34, 96), (49, 96), (72, 96), (88, 96)], 98: [(18, 98), (28, 98), (40, 98), (49, 98), (66, 98), (73, 98), (83, 98), (88, 98)]}"
/datasets_small/graph_images_sp/sp0_gi23.png,"{12: [(12, 23), (12, 32), (12, 56), (12, 76), (12, 91), (12, 93)], 23: [(12, 23), (23, 23), (23, 32), (23, 56), (23, 91), (23, 93)], 25: [(25, 25), (25, 56), (25, 76), (25, 91), (25, 93)], 32: [(12, 32), (23, 32), (32, 32), (32, 56), (32, 76), (32, 91)], 56: [(12, 56), (23, 56), (25, 56), (32, 56), (56, 56), (56, 76), (56, 91), (56, 93)], 76: [(12, 76), (25, 76), (32, 76), (56, 76), (76, 91), (76, 93)], 91: [(12, 91), (23, 91), (25, 91), (32, 91), (56, 91), (76, 91), (91, 93)], 93: [(12, 93), (23, 93), (25, 93), (56, 93), (76, 93), (91, 93), (93, 93)]}"
/datasets_small/graph_images_sp/sp0_gi24.png,"{1: [(1, 13), (1, 27), (1, 36), (1, 55), (1, 65), (1, 97)], 4: [(4, 19), (4, 27), (4, 65)], 8: [(8, 19), (8, 36), (8, 56), (8, 63), (8, 88)], 13: [(1, 13), (13, 42)], 15: [(15, 27), (15, 36), (15, 38)], 16: [(16, 25), (16, 27), (16, 33), (16, 42), (16, 88), (16, 97)], 19: [(4, 19), (8, 19), (19, 36), (19, 42), (19, 87)], 25: [(16, 25), (25, 87)], 27: [(1, 27), (4, 27), (15, 27), (16, 27), (27, 30), (27, 53), (27, 62), (27, 63)], 30: [(27, 30), (30, 41), (30, 56), (30, 62)], 33: [(16, 33)], 36: [(1, 36), (8, 36), (15, 36), (19, 36), (36, 55), (36, 56)], 38: [(15, 38), (38, 41), (38, 42), (38, 56)], 41: [(30, 41), (38, 41), (41, 53), (41, 56), (41, 88), (41, 97)], 42: [(13, 42), (16, 42), (19, 42), (38, 42), (42, 65)], 53: [(27, 53), (41, 53)], 55: [(1, 55), (36, 55), (55, 65), (55, 87), (55, 97)], 56: [(8, 56), (30, 56), (36, 56), (38, 56), (41, 56), (56, 87)], 62: [(27, 62), (30, 62), (62, 63), (62, 88)], 63: [(8, 63), (27, 63), (62, 63)], 65: [(1, 65), (4, 65), (42, 65), (55, 65), (65, 88)], 87: [(19, 87), (25, 87), (55, 87), (56, 87)], 88: [(8, 88), (16, 88), (41, 88), (62, 88), (65, 88), (88, 88), (88, 97)], 97: [(1, 97), (16, 97), (41, 97), (55, 97), (88, 97)]}"
/datasets_small/graph_images_sp/sp0_gi25.png,"{31: [(31, 31), (31, 57), (31, 59), (31, 65), (31, 97)], 57: [(31, 57), (57, 57), (57, 59), (57, 65), (57, 97)], 59: [(31, 59), (57, 59), (59, 59), (59, 65), (59, 97)], 65: [(31, 65), (57, 65), (59, 65), (65, 65), (65, 97)], 97: [(31, 97), (57, 97), (59, 97), (65, 97), (97, 97)]}"
/datasets_small/graph_images_sp/sp0_gi26.png,"{7: [(7, 7), (7, 31), (7, 34), (7, 70)], 31: [(7, 31), (31, 31), (31, 34), (31, 70)], 34: [(7, 34), (31, 34), (34, 34), (34, 70)], 70: [(7, 70), (31, 70), (34, 70), (70, 70)]}"
/datasets_small/graph_images_sp/sp0_gi27.png,"{40: [(40, 40), (40, 75)], 75: [(40, 75), (75, 75)]}"
/datasets_small/graph_images_sp/sp0_gi28.png,"{3: [(3, 24)], 5: [], 9: [(9, 67)], 10: [(10, 34)], 20: [(20, 34), (20, 95)], 22: [(22, 71)], 24: [(3, 24), (24, 78)], 26: [(26, 75), (26, 98)], 33: [(33, 40)], 34: [(10, 34), (20, 34), (34, 74), (34, 77)], 35: [], 40: [(33, 40), (40, 84), (40, 98)], 46: [], 47: [], 54: [], 56: [], 58: [(58, 98)], 67: [(9, 67), (67, 74), (67, 82)], 70: [], 71: [(22, 71)], 72: [], 74: [(34, 74), (67, 74), (74, 82)], 75: [(26, 75)], 77: [(34, 77)], 78: [(24, 78), (78, 98)], 79: [], 82: [(67, 82), (74, 82), (82, 89)], 84: [(40, 84)], 86: [], 89: [(82, 89)], 93: [], 95: [(20, 95)], 98: [(26, 98), (40, 98), (58, 98), (78, 98)], 99: []}"
/datasets_small/graph_images_sp/sp0_gi29.png,"{2: [(2, 27), (2, 44)], 3: [(3, 10), (3, 16), (3, 39), (3, 44), (3, 48), (3, 50), (3, 88)], 4: [(4, 17), (4, 48), (4, 68)], 5: [(5, 12), (5, 52), (5, 68)], 8: [(8, 19), (8, 81), (8, 97)], 10: [(3, 10), (10, 17), (10, 65), (10, 68), (10, 81), (10, 83)], 12: [(5, 12), (12, 12), (12, 60), (12, 88)], 16: [(3, 16), (16, 81), (16, 88)], 17: [(4, 17), (10, 17), (17, 39), (17, 52), (17, 71), (17, 83)], 18: [(18, 48), (18, 52), (18, 63)], 19: [(8, 19), (19, 45), (19, 50), (19, 84)], 25: [(25, 48), (25, 57), (25, 68), (25, 72), (25, 83), (25, 88), (25, 91)], 27: [(2, 27), (27, 60), (27, 72)], 39: [(3, 39), (17, 39), (39, 45), (39, 60), (39, 63), (39, 72)], 41: [(41, 84), (41, 97), (41, 99)], 44: [(2, 44), (3, 44), (44, 52), (44, 78), (44, 97)], 45: [(19, 45), (39, 45), (45, 57), (45, 60), (45, 68), (45, 99)], 48: [(3, 48), (4, 48), (18, 48), (25, 48), (48, 63), (48, 98)], 50: [(3, 50), (19, 50), (50, 88)], 52: [(5, 52), (17, 52), (18, 52), (44, 52), (52, 68), (52, 81)], 57: [(25, 57), (45, 57), (57, 91)], 60: [(12, 60), (27, 60), (39, 60), (45, 60)], 63: [(18, 63), (39, 63), (48, 63), (63, 65)], 65: [(10, 65), (63, 65), (65, 97)], 68: [(4, 68), (5, 68), (10, 68), (25, 68), (45, 68), (52, 68), (68, 88)], 70: [], 71: [(17, 71), (71, 98)], 72: [(25, 72), (27, 72), (39, 72), (72, 84), (72, 97)], 78: [(44, 78)], 81: [(8, 81), (10, 81), (16, 81), (52, 81)], 83: [(10, 83), (17, 83), (25, 83)], 84: [(19, 84), (41, 84), (72, 84)], 88: [(3, 88), (12, 88), (16, 88), (25, 88), (50, 88), (68, 88)], 91: [(25, 91), (57, 91)], 97: [(8, 97), (41, 97), (44, 97), (65, 97), (72, 97)], 98: [(48, 98), (71, 98)], 99: [(41, 99), (45, 99)]}"
